"Gene","Cluster","logFC","pValue","padj"
"V26102",2,0.960845615623388,0.0196472388388503,0.050108885414346
"V17393",2,0.966574870985245,0.0196479501874832,0.050108885414346
"V5269",2,0.967200510805559,0.0196494111463602,0.050108885414346
"V28147",2,0.966610694172634,0.019649501157794,0.050108885414346
"V25128",2,0.96721555588622,0.0196511922644843,0.050108885414346
"V5211",2,0.96699995756119,0.019651581965741,0.050108885414346
"V12336",2,0.967364635827401,0.0196522683607272,0.050108885414346
"V36623",2,0.968086544080258,0.019652931395705,0.050108885414346
"V43743",2,0.966818257276511,0.0196530967172777,0.050108885414346
"V42822",3,0.957088865335944,0.0196540551573947,0.050108885414346
"V29350",3,0.973049980573259,0.0196542325331479,0.050108885414346
"V2571",2,0.967089367750618,0.0196546055553945,0.050108885414346
"V6677",2,0.966613514881126,0.0196547061599409,0.050108885414346
"V19046",1,0.981067551312141,0.0196555400420158,0.050108885414346
"V24774",2,0.966084333031656,0.0196564322054332,0.050108885414346
"V30441",2,0.967667596846505,0.0196572710633024,0.050108885414346
"V35878",2,0.968338050941245,0.0196572818444762,0.050108885414346
"V19453",2,0.966312974087997,0.0196576112835973,0.050108885414346
"V23898",3,0.980832927611517,0.0196582489662157,0.050108885414346
"V8393",2,0.967361616767202,0.0196589227899131,0.050108885414346
"V10325",2,0.966885134955235,0.0196590437233269,0.050108885414346
"V33684",2,0.967385407077288,0.0196606407213482,0.050108885414346
"V258",2,0.966447348566973,0.0196606663607998,0.050108885414346
"V32762",2,0.967152924826908,0.0196627334519585,0.050108885414346
"V19273",1,0.958931044247621,0.0196628623700337,0.050108885414346
"V27437",1,0.974070271650823,0.0196633372161188,0.050108885414346
"V8717",2,0.964845031529384,0.0196636375408749,0.050108885414346
"V38251",2,0.966435025169824,0.019664694276889,0.050108885414346
"V152",2,0.96561951991596,0.0196653926029459,0.050108885414346
"V39929",2,0.969361913900129,0.0196654194946152,0.050108885414346
"V17461",1,0.97228127505191,0.0196655019836623,0.050108885414346
"V6364",2,0.967269760904071,0.019665996405999,0.050108885414346
"V30521",2,0.967474574896673,0.019666097661563,0.050108885414346
"V1660",2,0.971420293237979,0.0196667772740544,0.050108885414346
"V44555",2,0.966506408771926,0.019666796293865,0.050108885414346
"V20650",2,0.966551049003745,0.0196694069681804,0.050108885414346
"V44928",2,0.966135065477508,0.0196697326578305,0.050108885414346
"V5416",2,0.966691545329778,0.0196697482629984,0.050108885414346
"V44532",2,0.965971739210479,0.0196700398914542,0.050108885414346
"V20514",2,0.965709804027916,0.0196707887789515,0.050108885414346
"V12934",2,0.967146164144685,0.019670831726498,0.050108885414346
"V24997",1,0.953380151975511,0.0196713378746445,0.050108885414346
"V43687",2,0.966185851118118,0.0196718749191755,0.050108885414346
"V44748",2,0.968790709863776,0.0196722032666572,0.050108885414346
"V44749",2,0.966997047675413,0.0196726899456809,0.050108885414346
"V16933",2,0.968126197424034,0.0196741892740293,0.050108885414346
"V1115",2,0.967104476503494,0.0196742227228413,0.050108885414346
"V33810",2,0.971704730387299,0.019674289772337,0.050108885414346
"V14395",2,0.967395058160038,0.0196744866670802,0.050108885414346
"V8252",2,0.967198969821683,0.0196747963932593,0.050108885414346
"V44229",1,0.948132928839738,0.0196753786691078,0.050108885414346
"V17526",3,0.985305166883356,0.0196787538580346,0.050108885414346
"V43127",2,0.966432507497765,0.0196788944304176,0.050108885414346
"V26666",2,0.967406053297524,0.019679466715183,0.050108885414346
"V14989",2,0.96387371281641,0.0196796405025701,0.050108885414346
"V36781",2,0.965288779323122,0.0196809907374271,0.050108885414346
"V2147",2,0.967038326521442,0.0196810875434021,0.050108885414346
"V6833",2,0.967481845222681,0.0196818211968429,0.050108885414346
"V3821",2,0.968039466337461,0.0196818459539468,0.050108885414346
"V23205",2,0.967309490962815,0.0196822448210406,0.050108885414346
"V4315",2,0.966263223212981,0.0196831121390325,0.050108885414346
"V19051",2,0.967366298261937,0.0196837557785246,0.050108885414346
"V40697",2,0.972097539815603,0.0196844536601011,0.050108885414346
"V11646",1,0.983988903824012,0.0196851095064754,0.050108885414346
"V8177",2,0.964557480803052,0.0196862942982856,0.050108885414346
"V22923",2,0.967224424415044,0.0196864041220211,0.050108885414346
"V5325",2,0.966871065592249,0.0196868373868629,0.050108885414346
"V36401",2,0.963569226872961,0.0196869117793142,0.050108885414346
"V15434",2,0.967288019652751,0.019687285928656,0.050108885414346
"V7560",2,0.967283851291276,0.0196882562103929,0.050108885414346
"V2214",2,0.967246083123759,0.0196883128978627,0.050108885414346
"V14301",2,0.967175999797828,0.0196891412208205,0.050108885414346
"V39074",1,0.940608953605819,0.01969025244687,0.050108885414346
"V33740",2,0.969674596143811,0.0196902657944222,0.050108885414346
"V15324",2,0.966232615090356,0.0196903641203818,0.050108885414346
"V29684",2,0.96783986902881,0.0196903703485732,0.050108885414346
"V40698",2,0.966107536525869,0.0196904014204391,0.050108885414346
"V8494",2,0.96739484622867,0.0196904611122303,0.050108885414346
"V44068",2,0.967163524728184,0.0196906655015758,0.050108885414346
"V20708",2,0.967225707489218,0.0196927983173299,0.050108885414346
"V21263",2,0.967416991806817,0.0196934256447924,0.050108885414346
"V23479",2,0.959771527098111,0.0196934471046754,0.050108885414346
"V5471",2,0.976592562147028,0.0196934991117587,0.050108885414346
"V12594",2,0.967077535655617,0.0196940670133503,0.050108885414346
"V6060",2,0.967025055195891,0.0196940743089543,0.050108885414346
"V20201",2,0.96676368912708,0.0196948116491818,0.050108885414346
"V28820",2,0.964029390603355,0.0196948311361706,0.050108885414346
"V33756",2,0.967764717481462,0.0196949862121334,0.050108885414346
"V29288",2,0.967038107870526,0.0196955997331824,0.050108885414346
"V3472",2,0.964843828873231,0.0196956389842159,0.050108885414346
"V2672",3,0.982829201350839,0.0196959830499413,0.050108885414346
"V39315",2,0.963446508419523,0.0196961729308476,0.050108885414346
"V6120",2,0.967280992920797,0.019696645486208,0.050108885414346
"V28285",2,0.967380865093211,0.0196973917651406,0.050108885414346
"V39127",2,0.967201823485103,0.0196976355239954,0.050108885414346
"V1851",2,0.967561922506915,0.0196979895550035,0.050108885414346
"V22976",2,0.970927148276255,0.019698661135661,0.050108885414346
"V41058",2,0.966594365208536,0.0196990251510165,0.050108885414346
"V11441",2,0.9659454975628,0.0196999559803043,0.050108885414346
"V14974",2,0.967341512245569,0.0197009687298904,0.050108885414346
"V30793",2,0.96662719835904,0.0197016649617794,0.050108885414346
"V27477",2,0.966110740181159,0.0197016743938024,0.050108885414346
"V31878",2,0.970020099988715,0.0197024498567206,0.050108885414346
"V36021",2,0.967448624289578,0.0197027297110355,0.050108885414346
"V25714",1,0.969184801799249,0.0197036059414602,0.050108885414346
"V35210",1,0.970389997680293,0.019704413151807,0.050108885414346
"V18873",2,0.967251369368093,0.0197046995639385,0.050108885414346
"V13884",2,0.97331951963888,0.0197048266413006,0.050108885414346
"V30015",2,0.977089471128285,0.0197051985677233,0.050108885414346
"V7462",2,0.967348864204075,0.0197055933289755,0.050108885414346
"V38600",2,0.967857259554114,0.0197058459246729,0.050108885414346
"V35514",1,0.975943765396299,0.0197061718607442,0.050108885414346
"V8378",2,0.967132588573424,0.0197062297039008,0.050108885414346
"V2318",2,0.966742055204093,0.0197065560515444,0.050108885414346
"V23486",1,0.98860223704509,0.019707339159929,0.050108885414346
"V38666",2,0.967123870640677,0.0197082841328918,0.050108885414346
"V1778",2,0.965828241451363,0.0197089933008956,0.050108885414346
"V26987",2,0.954705043763264,0.0197091724864028,0.050108885414346
"V43085",2,0.964150705115772,0.0197097634970235,0.050108885414346
"V17716",2,0.965823486095669,0.0197100395216418,0.050108885414346
"V21811",2,0.967384451997342,0.0197102279029247,0.050108885414346
"V24659",2,0.968422105246587,0.0197104996277022,0.050108885414346
"V17398",2,0.954236793561162,0.0197105869910517,0.050108885414346
"V4254",2,0.967386360885745,0.019711248392847,0.050108885414346
"V21992",2,0.982533111837645,0.019711471007558,0.050108885414346
"V5612",2,0.968239622824091,0.0197119316293476,0.050108885414346
"V4718",2,0.966667000036366,0.0197124765693351,0.050108885414346
"V22870",2,0.967411944330899,0.0197126441633759,0.050108885414346
"V30314",2,0.966952019260904,0.0197137192613616,0.050108885414346
"V29298",2,0.967172437268751,0.0197138044318749,0.050108885414346
"V37445",2,0.975042022769613,0.01971407710729,0.050108885414346
"V37092",2,0.966630432458999,0.0197144753092854,0.050108885414346
"V41332",2,0.966852674536191,0.019714572967216,0.050108885414346
"V36146",2,0.966805439915022,0.0197149577017941,0.050108885414346
"V19376",2,0.967181587178171,0.0197151272983839,0.050108885414346
"V42329",2,0.966174915297421,0.019715581108628,0.050108885414346
"V26383",2,0.974574197357148,0.0197158713236333,0.050108885414346
"V8598",2,0.967122352578661,0.0197167831630753,0.050108885414346
"V43935",2,0.96602190515976,0.0197171005246078,0.050108885414346
"V32914",2,0.967188828319568,0.0197171411416753,0.050108885414346
"V35619",2,0.96948245778531,0.0197180565547233,0.050108885414346
"V6636",2,0.96723793684109,0.019718303294117,0.050108885414346
"V24494",2,0.966884444307598,0.0197186709213715,0.050108885414346
"V39735",2,0.966800101101163,0.0197191613699858,0.050108885414346
"V41823",2,0.966478467758254,0.0197195451806807,0.050108885414346
"V3974",2,0.965558931561964,0.0197195693063965,0.050108885414346
"V20763",2,0.946199406345804,0.0197201248301602,0.050108885414346
"V44486",2,0.967054427286468,0.0197202502718689,0.050108885414346
"V8068",2,0.96731090684603,0.0197203573000325,0.050108885414346
"V33100",2,0.967192458283646,0.0197205975243688,0.050108885414346
"V41930",2,0.959967038500569,0.0197209235850706,0.050108885414346
"V676",2,0.965520519155681,0.019721573334619,0.050108885414346
"V4504",2,0.967267345844293,0.0197222782167169,0.050108885414346
"V31185",2,0.966805238101687,0.0197224630014751,0.050108885414346
"V29690",1,0.966819798885641,0.0197232811540751,0.050108885414346
"V5670",2,0.966590755918804,0.0197237156895459,0.050108885414346
"V5506",2,0.958197400429008,0.0197237512495007,0.050108885414346
"V30012",2,0.970074699249669,0.0197238894772146,0.050108885414346
"V1140",2,0.965590928273223,0.0197239669418555,0.050108885414346
"V2231",2,0.967170626234647,0.019723980655338,0.050108885414346
"V1472",2,0.966883767226243,0.0197241642409711,0.050108885414346
"V32008",2,0.967044959987093,0.0197254107007416,0.050108885414346
"V43025",2,0.967885333623885,0.0197255644363211,0.050108885414346
"V18507",2,0.967493762353109,0.0197260847752442,0.050108885414346
"V6206",2,0.967269127606983,0.0197279148863021,0.050108885414346
"V9483",2,0.96745953388514,0.0197286470284802,0.050108885414346
"V38590",2,0.966391308355743,0.0197294095606859,0.050108885414346
"V28284",2,0.964880724568445,0.0197304804059461,0.050108885414346
"V8799",2,0.966754845548787,0.0197306880277405,0.050108885414346
"V12937",2,0.966437003718655,0.0197308859976313,0.050108885414346
"V1613",2,0.966703537523165,0.0197312403727875,0.050108885414346
"V7274",2,0.966702611432968,0.0197314883268434,0.050108885414346
"V9181",2,0.969137623666104,0.0197315501964561,0.050108885414346
"V18334",2,0.967548374077623,0.0197315578871892,0.050108885414346
"V13864",2,0.967383853006389,0.0197336489499029,0.050108885414346
"V8721",2,0.967403152283663,0.019734744301584,0.050108885414346
"V22190",2,0.967598609271584,0.0197351780100875,0.050108885414346
"V24491",2,0.966991740759366,0.0197358042697426,0.050108885414346
"V9977",2,0.96691364261937,0.0197373756322133,0.050108885414346
"V14565",2,0.968115140638282,0.0197378806676192,0.050108885414346
"V7355",2,0.966666635920233,0.0197391419930511,0.050108885414346
"V10937",2,0.96739462130424,0.019739211885132,0.050108885414346
"V32676",2,0.967110940709418,0.0197392450674051,0.050108885414346
"V17744",2,0.956274702934039,0.0197392929436734,0.050108885414346
"V34898",2,0.967068536688462,0.0197400062039489,0.050108885414346
"V21289",3,0.9845278364605,0.0197408443087106,0.050108885414346
"V15915",2,0.96685089525223,0.0197410191140254,0.050108885414346
"V8849",2,0.967262664925432,0.0197413210838108,0.050108885414346
"V11523",2,0.96735647567261,0.0197416107085508,0.050108885414346
"V8125",2,0.967225030133828,0.0197416220426949,0.050108885414346
"V6482",2,0.96708315281137,0.0197420014428845,0.050108885414346
"V8404",2,0.967348214719056,0.0197447065942969,0.050108885414346
"V21647",2,0.965969482575216,0.0197460484206771,0.050108885414346
"V41518",2,0.967064750035467,0.0197482300731148,0.050108885414346
"V21369",2,0.966599593449056,0.0197484095906547,0.050108885414346
"V10343",2,0.966409875543023,0.019748694246067,0.050108885414346
"V6211",2,0.967284416620911,0.0197490614102934,0.050108885414346
"V4222",2,0.967098787552816,0.0197493433579076,0.050108885414346
"V15379",2,0.967666452725128,0.0197493466827294,0.050108885414346
"V41279",2,0.967268648415138,0.0197512165470232,0.050108885414346
"V10252",2,0.967492371766767,0.0197516736807051,0.050108885414346
"V16753",1,0.981087798774647,0.0197526917259815,0.050108885414346
"V12393",1,0.965578895822986,0.0197527273090469,0.050108885414346
"V38452",2,0.966950416200162,0.01975277717659,0.050108885414346
"V3736",2,0.967188463505348,0.0197530384773251,0.050108885414346
"V17364",2,0.95898990236374,0.0197533282065207,0.050108885414346
"V22715",2,0.967346188743872,0.0197545956569716,0.050108885414346
"V36392",2,0.966751842600643,0.0197546683223096,0.050108885414346
"V28599",2,0.967310159251863,0.0197552561196967,0.050108885414346
"V27402",1,0.970179794397724,0.0197555452762195,0.050108885414346
"V19093",2,0.967626672677055,0.0197556742202027,0.050108885414346
"V36033",2,0.967409709014131,0.0197557193258566,0.050108885414346
"V21726",2,0.962158608924473,0.0197558597695423,0.050108885414346
"V42361",2,0.967190577334651,0.0197565454432155,0.050108885414346
"V29607",2,0.967422993717337,0.0197572109122233,0.050108885414346
"V41788",2,0.966830761700373,0.0197577192752415,0.050108885414346
"V4906",2,0.966428888215723,0.0197584536588537,0.050108885414346
"V2821",2,0.967036748387605,0.0197584900472091,0.050108885414346
"V2832",2,0.967078856081563,0.0197589476613695,0.050108885414346
"V8584",3,0.976377108961773,0.0197595254444242,0.050108885414346
"V3410",2,0.967212026466163,0.0197602165992853,0.050108885414346
"V10656",2,0.966960932245227,0.0197605928909349,0.050108885414346
"V24368",2,0.967190659523727,0.0197614946382342,0.050108885414346
"V26390",2,0.97376031128448,0.0197619117514288,0.050108885414346
"V33362",2,0.9687388852222,0.0197621475507294,0.050108885414346
"V2342",2,0.966848630974813,0.0197622218408994,0.050108885414346
"V13052",2,0.954874027358977,0.0197634174325566,0.050108885414346
"V33466",1,0.931860512962462,0.0197646215451259,0.050108885414346
"V6306",2,0.967176630423846,0.0197650856042432,0.050108885414346
"V19158",3,0.982220240873007,0.0197663619865656,0.050108885414346
"V684",2,0.966681329410035,0.0197664638210275,0.050108885414346
"V7839",2,0.967370114906158,0.0197674549865143,0.050108885414346
"V8097",2,0.967002201659039,0.019767484744652,0.050108885414346
"V14258",2,0.965793718237086,0.0197676013908054,0.050108885414346
"V21108",2,0.966527327240176,0.0197692657348778,0.050108885414346
"V15598",2,0.963089881005698,0.0197692937443836,0.050108885414346
"V21664",2,0.967251373654764,0.0197698650698402,0.050108885414346
"V3738",2,0.96202469550211,0.0197708259265019,0.050108885414346
"V9920",2,0.95968021048406,0.0197709714120135,0.050108885414346
"V4381",2,0.966571601589288,0.0197711087326646,0.050108885414346
"V14916",2,0.96637309103376,0.0197711370414531,0.050108885414346
"V18499",1,0.980428736997972,0.0197718443055156,0.050108885414346
"V16458",2,0.967162075250138,0.0197724718673083,0.050108885414346
"V30208",2,0.976813571850721,0.019774017725626,0.050108885414346
"V44448",2,0.966342601277808,0.019774217867814,0.050108885414346
"V44358",2,0.967343323775806,0.0197759695335748,0.050108885414346
"V11631",2,0.966649128440641,0.0197762135874654,0.050108885414346
"V41627",2,0.966920267467591,0.019776256283577,0.050108885414346
"V7642",3,0.984282265295165,0.0197778403459934,0.050108885414346
"V27648",3,0.973232567047641,0.0197783341607362,0.050108885414346
